source,identifier,name,item_id,tag,code,correspondence_table
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,31鉄鋼_出荷額,0,IndustrialStatisticsMesh,S03_098,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,32非鉄金属_事業所,0,IndustrialStatisticsMesh,S03_099,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,32非鉄金属_従業者,0,IndustrialStatisticsMesh,S03_100,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,32非鉄金属_出荷額,0,IndustrialStatisticsMesh,S03_101,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,33金属製品_事業所,0,IndustrialStatisticsMesh,S03_102,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,33金属製品_従業者,0,IndustrialStatisticsMesh,S03_103,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,33金属製品_出荷額,0,IndustrialStatisticsMesh,S03_104,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,34一般機械器具等_事業所,0,IndustrialStatisticsMesh,S03_105,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,34一般機械器具等_従業者,0,IndustrialStatisticsMesh,S03_106,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,34一般機械器具等_出荷額,0,IndustrialStatisticsMesh,S03_107,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,35電気機械器具_事業所,0,IndustrialStatisticsMesh,S03_108,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,35電気機械器具_従業者,0,IndustrialStatisticsMesh,S03_109,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,35電気機械器具_出荷額,0,IndustrialStatisticsMesh,S03_110,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,36輸送用機械器具_事業所,0,IndustrialStatisticsMesh,S03_111,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,36輸送用機械器具_従業者,0,IndustrialStatisticsMesh,S03_112,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,36輸送用機械器具_出荷額,0,IndustrialStatisticsMesh,S03_113,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,37精密機械器具_事業所,0,IndustrialStatisticsMesh,S03_114,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,37精密機械器具_従業者,0,IndustrialStatisticsMesh,S03_115,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,37精密機械器具_出荷額,0,IndustrialStatisticsMesh,S03_116,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,39その他の製品_事業所,0,IndustrialStatisticsMesh,S03_117,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,39その他の製品_従業者,0,IndustrialStatisticsMesh,S03_118,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,39その他の製品_出荷額,0,IndustrialStatisticsMesh,S03_119,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,甲票全体_事業所数,0,IndustrialStatisticsMesh,S03_120,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,甲票全体_従業者数,0,IndustrialStatisticsMesh,S03_121,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,甲票全体_給与総額,0,IndustrialStatisticsMesh,S03_122,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,甲票全体_原材料使用額等,0,IndustrialStatisticsMesh,S03_123,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,甲票全体_燃料使用額,0,IndustrialStatisticsMesh,S03_124,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,甲票全体_電力使用額,0,IndustrialStatisticsMesh,S03_125,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,甲票全体_出荷額等,0,IndustrialStatisticsMesh,S03_126,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,甲票全体_生産額,0,IndustrialStatisticsMesh,S03_127,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,甲票全体_付加価値額,0,IndustrialStatisticsMesh,S03_128,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,甲票全体_固定資産現在高,0,IndustrialStatisticsMesh,S03_129,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,甲票全体_固定資産投資額,0,IndustrialStatisticsMesh,S03_130,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,甲票全体_敷地面積,0,IndustrialStatisticsMesh,S03_131,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,甲票全体_建築面積,0,IndustrialStatisticsMesh,S03_132,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,甲票全体_延べ建築面積,0,IndustrialStatisticsMesh,S03_133,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,甲票全体_用地取得面積,0,IndustrialStatisticsMesh,S03_134,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,甲票全体_1日当たり用水量（淡水（公共水））,0,IndustrialStatisticsMesh,S03_135,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,甲票全体_1日当たり用水量（淡水（地表水））,0,IndustrialStatisticsMesh,S03_136,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,甲票全体_1日当たり用水量（淡水（回収水））,0,IndustrialStatisticsMesh,S03_137,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,甲票全体_1日当たり海水量,0,IndustrialStatisticsMesh,S03_138,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,基礎資材産業_事業所数,0,IndustrialStatisticsMesh,S03_139,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,基礎資材産業_従業者数,0,IndustrialStatisticsMesh,S03_140,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,基礎資材産業_給与総額,0,IndustrialStatisticsMesh,S03_141,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,基礎資材産業_原材料使用額等,0,IndustrialStatisticsMesh,S03_142,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,基礎資材産業_燃料使用額,0,IndustrialStatisticsMesh,S03_143,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,基礎資材産業_電力使用額,0,IndustrialStatisticsMesh,S03_144,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,基礎資材産業_出荷額等,0,IndustrialStatisticsMesh,S03_145,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,基礎資材産業_生産額,0,IndustrialStatisticsMesh,S03_146,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,基礎資材産業_付加価値額,0,IndustrialStatisticsMesh,S03_147,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,基礎資材産業_固定資産現在高,0,IndustrialStatisticsMesh,S03_148,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,基礎資材産業_固定資産投資額,0,IndustrialStatisticsMesh,S03_149,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,基礎資材産業_敷地面積,0,IndustrialStatisticsMesh,S03_150,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,基礎資材産業_建築面積,0,IndustrialStatisticsMesh,S03_151,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,基礎資材産業_延べ建築面積,0,IndustrialStatisticsMesh,S03_152,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,基礎資材産業_用地取得面積,0,IndustrialStatisticsMesh,S03_153,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,基礎資材産業_1日当たり用水量（淡水（公共水））,0,IndustrialStatisticsMesh,S03_154,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,基礎資材産業_1日当たり用水量（淡水（地表水））,0,IndustrialStatisticsMesh,S03_155,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,基礎資材産業_1日当たり用水量（淡水（回収水））,0,IndustrialStatisticsMesh,S03_156,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,基礎資材産業_１日当たり海水量,0,IndustrialStatisticsMesh,S03_157,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,加工組立産業_事業所数,0,IndustrialStatisticsMesh,S03_158,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,加工組立産業_従業者数,0,IndustrialStatisticsMesh,S03_159,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,加工組立産業_給与総額,0,IndustrialStatisticsMesh,S03_160,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,加工組立産業_原材料使用額等,0,IndustrialStatisticsMesh,S03_161,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,加工組立産業_燃料使用額,0,IndustrialStatisticsMesh,S03_162,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,加工組立産業_電力使用額,0,IndustrialStatisticsMesh,S03_163,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,加工組立産業_出荷額,0,IndustrialStatisticsMesh,S03_164,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,加工組立産業_生産額,0,IndustrialStatisticsMesh,S03_165,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,加工組立産業_付加価値額,0,IndustrialStatisticsMesh,S03_166,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,加工組立産業_固定資産現在高,0,IndustrialStatisticsMesh,S03_167,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,加工組立産業_固定資産投資額,0,IndustrialStatisticsMesh,S03_168,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,加工組立産業_敷地面積,0,IndustrialStatisticsMesh,S03_169,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,加工組立産業_建築面積,0,IndustrialStatisticsMesh,S03_170,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,加工組立産業_延べ建築面積,0,IndustrialStatisticsMesh,S03_171,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,加工組立産業_用地取得面積,0,IndustrialStatisticsMesh,S03_172,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,加工組立産業_1日当たり用水量（淡水（公共水））,0,IndustrialStatisticsMesh,S03_173,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,加工組立産業_1日当たり用水量（淡水（地表水））,0,IndustrialStatisticsMesh,S03_174,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,加工組立産業_1日当たり用水量（淡水（回収水））,0,IndustrialStatisticsMesh,S03_175,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,加工組立産業_１日当たり海水量,0,IndustrialStatisticsMesh,S03_176,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,生活関連産業_事業所数,0,IndustrialStatisticsMesh,S03_177,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,生活関連産業_従業者数,0,IndustrialStatisticsMesh,S03_178,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,生活関連産業_給与総額,0,IndustrialStatisticsMesh,S03_179,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,生活関連産業_原材料使用額等,0,IndustrialStatisticsMesh,S03_180,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,生活関連産業_燃料使用額,0,IndustrialStatisticsMesh,S03_181,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,生活関連産業_電力使用額,0,IndustrialStatisticsMesh,S03_182,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,生活関連産業_出荷額等,0,IndustrialStatisticsMesh,S03_183,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,生活関連産業_生産額,0,IndustrialStatisticsMesh,S03_184,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,生活関連産業_付加価値額,0,IndustrialStatisticsMesh,S03_185,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,生活関連産業_固定資産現在高,0,IndustrialStatisticsMesh,S03_186,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,生活関連産業_固定資産投資額,0,IndustrialStatisticsMesh,S03_187,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,生活関連産業_敷地面積,0,IndustrialStatisticsMesh,S03_188,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,生活関連産業_建築面積,0,IndustrialStatisticsMesh,S03_189,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,生活関連産業_延べ建築面積,0,IndustrialStatisticsMesh,S03_190,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,生活関連産業_用地取得面積,0,IndustrialStatisticsMesh,S03_191,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,生活関連産業_1日当たり用水量（淡水（公共水））,0,IndustrialStatisticsMesh,S03_192,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,生活関連産業_1日当たり用水量（淡水（地表水））,0,IndustrialStatisticsMesh,S03_193,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,生活関連産業_1日当たり用水量（淡水（回収水））,0,IndustrialStatisticsMesh,S03_194,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S03,生活関連産業_１日当たり海水量,0,IndustrialStatisticsMesh,S03_195,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,3次メッシュコード,0,AgriculturalCensus,S04_001,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,都道府県コード,0,AgriculturalCensus,S04_002,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,図葉名称,0,AgriculturalCensus,S04_003,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,農家人口_総数,0,AgriculturalCensus,S04_004,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,農家人口_男,0,AgriculturalCensus,S04_005,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,農家人口_女,0,AgriculturalCensus,S04_006,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,男人数_14才以下,0,AgriculturalCensus,S04_007,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,男人数_15才,0,AgriculturalCensus,S04_008,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,男人数_16-19才,0,AgriculturalCensus,S04_009,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,男人数_20-29才,0,AgriculturalCensus,S04_010,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,男人数_30-39才,0,AgriculturalCensus,S04_011,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,男人数_40-49才,0,AgriculturalCensus,S04_012,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,男人数_50-59才,0,AgriculturalCensus,S04_013,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,男人数_60-64才,0,AgriculturalCensus,S04_014,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,男人数_65才以上,0,AgriculturalCensus,S04_015,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,女人数_14才以下,0,AgriculturalCensus,S04_016,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,女人数_15才,0,AgriculturalCensus,S04_017,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,女人数_16-19才,0,AgriculturalCensus,S04_018,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,女人数_20-29才,0,AgriculturalCensus,S04_019,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,女人数_30-39才,0,AgriculturalCensus,S04_020,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,女人数_40-49才,0,AgriculturalCensus,S04_021,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,女人数_50-59才,0,AgriculturalCensus,S04_022,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,女人数_60-64才,0,AgriculturalCensus,S04_023,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,女人数_65才以上,0,AgriculturalCensus,S04_024,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,農家数世帯員数別_1人世帯,0,AgriculturalCensus,S04_025,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,農家数世帯員数別_2人世帯,0,AgriculturalCensus,S04_026,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,農家数世帯員数別_3-5人世帯,0,AgriculturalCensus,S04_027,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,農家数世帯員数別_6人以上世帯,0,AgriculturalCensus,S04_028,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,就業状態別農業人口_１6才以上世帯員数（男女計）,0,AgriculturalCensus,S04_029,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,就業状態別農業人口_16才以上世帯員数（男）,0,AgriculturalCensus,S04_030,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,就業状態別農業人口_自家農業従事者総数（男女計）,0,AgriculturalCensus,S04_031,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,就業状態別農業人口_自家農業従事者総数（男）,0,AgriculturalCensus,S04_032,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,就業状態別農業人口_自家農業従事者総数_うち仕事が主の人（男女計）,0,AgriculturalCensus,S04_033,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,就業状態別農業人口_自家農業従事者総数_うち仕事が主の人（男）,0,AgriculturalCensus,S04_034,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,就業状態別農業人口_自家農業が主の総人口（男女計）,0,AgriculturalCensus,S04_035,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,就業状態別農業人口_自家農業が主の総人口（男）,0,AgriculturalCensus,S04_036,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,就業状態別農業人口_自家農業が主の総人口_うち仕事が主な人（男女計）,0,AgriculturalCensus,S04_037,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,就業状態別農業人口_自家農業が主の総人口_うち仕事が主な人（男）,0,AgriculturalCensus,S04_038,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,就業状態別農業人口_その他の仕事が主な人（男女計）,0,AgriculturalCensus,S04_039,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,就業状態別農業人口_その他の仕事が主な人（男）,0,AgriculturalCensus,S04_040,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,就業状態別農業人口_その他の仕事にだけ従事（男女計）,0,AgriculturalCensus,S04_041,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,就業状態別農業人口_その他の仕事にだけ従事（男）,0,AgriculturalCensus,S04_042,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,就業状態別農業人口_仕事に従事しなかった人（男女計）,0,AgriculturalCensus,S04_043,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,就業状態別農業人口_仕事に従事しなかった人（男）,0,AgriculturalCensus,S04_044,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,自家農業従事者数16才以上_総数,0,AgriculturalCensus,S04_045,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,自家農業従事者数16才以上_男,0,AgriculturalCensus,S04_046,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,自家農業従事者数16才以上_女,0,AgriculturalCensus,S04_047,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,自家農業従事者数16才以上_日数別男女計（60日未満）,0,AgriculturalCensus,S04_048,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,自家農業従事者数16才以上_日数別男女計（66-99日）,0,AgriculturalCensus,S04_049,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,自家農業従事者数16才以上_日数別男女計（100-149日）,0,AgriculturalCensus,S04_050,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,自家農業従事者数16才以上_日数別男女計（150日以上）,0,AgriculturalCensus,S04_051,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,兼業種類別従業者実人数_兼業従事者総数（男女計）,0,AgriculturalCensus,S04_052,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,兼業種類別従業者実人数_兼業従事者総数（男）,0,AgriculturalCensus,S04_053,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,兼業種類別従業者実人数_主に恒常的勤務（男女計）,0,AgriculturalCensus,S04_054,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,兼業種類別従業者実人数_主に恒常的勤務（男）,0,AgriculturalCensus,S04_055,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,兼業種類別従業者実人数_主に出稼ぎ（男女計）,0,AgriculturalCensus,S04_056,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,兼業種類別従業者実人数_主に出稼ぎ（男）,0,AgriculturalCensus,S04_057,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,兼業種類別従業者実人数_主に日雇臨時雇（男女計）,0,AgriculturalCensus,S04_058,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,兼業種類別従業者実人数_主に日雇臨時雇（男）,0,AgriculturalCensus,S04_059,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,兼業種類別従業者実人数_自営業（男女計）,0,AgriculturalCensus,S04_060,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,兼業種類別従業者実人数_自営業（男）,0,AgriculturalCensus,S04_061,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,農業年雇数,0,AgriculturalCensus,S04_062,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,農業臨時雇・手間替え,0,AgriculturalCensus,S04_063,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,水稲作作業請負わせた農家数・面積_請負わせた実農家数,0,AgriculturalCensus,S04_064,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,水稲作作業請負わせた農家数・面積_5作業全部を請負に出した農家数,0,AgriculturalCensus,S04_065,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,水稲作作業請負わせた農家数・面積_耕起作業（農家数）,0,AgriculturalCensus,S04_066,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,水稲作作業請負わせた農家数・面積_耕起作業（面積）,0,AgriculturalCensus,S04_067,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,水稲作作業請負わせた農家数・面積_稲刈り作業（農家数）,0,AgriculturalCensus,S04_068,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,水稲作作業請負わせた農家数・面積_稲刈り作業（面積）,0,AgriculturalCensus,S04_069,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,専兼業別農家数_農家総数,0,AgriculturalCensus,S04_070,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,専兼業別農家数_専業農家計,0,AgriculturalCensus,S04_071,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,専兼業別農家数_専業農家（うち男子生産年齢人口がいない世帯）,0,AgriculturalCensus,S04_072,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,専兼業別農家数_兼業農家第Ⅰ種計,0,AgriculturalCensus,S04_073,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,専兼業別農家数_兼業農家第Ⅰ種（うちその他の世帯員兼業）,0,AgriculturalCensus,S04_074,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,専兼業別農家数_第Ⅱ種兼業農家,0,AgriculturalCensus,S04_075,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,農家実数家としての主な兼業種類別_第Ⅰ種兼業農家（恒常的勤務）,0,AgriculturalCensus,S04_076,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,農家実数家としての主な兼業種類別_第Ⅰ種兼業農家（出かせぎ）,0,AgriculturalCensus,S04_077,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,農家実数家としての主な兼業種類別_第Ⅰ種兼業農家（日雇・臨時雇）,0,AgriculturalCensus,S04_078,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,農家実数家としての主な兼業種類別_第Ⅰ種兼業農家（自営）,0,AgriculturalCensus,S04_079,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,農家実数家としての主な兼業種類別_第Ⅱ種兼業農家（恒常的勤務）,0,AgriculturalCensus,S04_080,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,農家実数家としての主な兼業種類別_第Ⅱ種兼業農家（出かせぎ）,0,AgriculturalCensus,S04_081,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,農家実数家としての主な兼業種類別_第Ⅱ種兼業農家（日雇・臨時雇）,0,AgriculturalCensus,S04_082,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,農家実数家としての主な兼業種類別_第Ⅱ種兼業農家（自営）,0,AgriculturalCensus,S04_083,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,農家数農産物販売金額規模別_販売なし,0,AgriculturalCensus,S04_084,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,農家数農産物販売金額規模別_50万未満,0,AgriculturalCensus,S04_085,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,S04,農家数農産物販売金額規模別_50万-100万円,0,AgriculturalCensus,S04_086,NA
